row_id,word,orig_CEFR,new_CEFR,orig_JP,new_JP,orig_IPA,new_IPA,orig_Ex,new_Ex,orig_Ex_JP,new_Ex_JP,reasons
14249,expat,B2,B2,駐在員,駐在員,/expats/,/expats/,Many expats live and work in Dubai.,Many expat live and work in Dubai.,多くの駐在員がドバイで生活し、働いている。,多くの駐在員がドバイで生活し、働いている。,例文の原形主語整合化
14251,eyelid,B2,B2,まぶた,まぶた,/ˈaɪˌlɪdz/,/ˈaɪlˌɪd/,She closed her eyelids and relaxed.,She closed her eyelid and relaxed.,彼女はまぶたを閉じてリラックスした。,私はまぶたを閉じてリラックスした。,屈折IPAの原形化 / 例文の原形主語整合化
14274,kilogram,B2,B2,キログラム,キログラム,/ˈkɪləˌɡræmz/,/kˈɪləɡrˌæm/,The bag weighed two kilograms.,The bag weighed two kilogram.,その袋は2キログラムの重さがあった。,その袋は2キログラムの重さがあった。,屈折IPAの原形化 / 例文の原形主語整合化
14296,pretense,B2,B2,見せかけ,見せかけ,/priˈtɛns/,/priːtˈens/,He kept up the pretense of being happy.,He kept up the pretense of being happy.,彼は幸せであるという見せかけを続けた。,彼は幸せであるという見せかけを続けた。,屈折IPAの原形化
14300,quart,B2,B2,クォート,クォート,/ˈkwɔrts/,/kwˈɔːrt/,I need two quarts of milk.,I need two quart of milk.,私は牛乳を2クォート必要です。,私は牛乳を2クォート必要です。,屈折IPAの原形化 / 例文の原形主語整合化
14319,shipper,B2,B2,荷送人,荷送人,/ˈʃɪpərz/,/ʃˈɪpɚ/,The shippers were delayed due to the bad weather.,The shipper were delayed due to the bad weather.,悪天候のため、荷送人は遅れた。,悪天候のため、荷送人は遅れた。,屈折IPAの原形化 / 例文の原形主語整合化
14325,sneaker,B2,B2,スニーカー,スニーカー,/ˈsniːkərz/,/snˈiːkɚ/,She bought new sneakers for running.,She bought new sneaker for running.,彼女はランニング用に新しいスニーカーを買いました。,私はランニング用に新しいスニーカーを買いました。,屈折IPAの原形化 / 例文の原形主語整合化
14329,stakeholder,B2,B2,利害関係者,利害関係者,/ˈsteɪˌkhoʊldərz/,/stˈeɪkhˌoʊldɚ/,The project team consulted with all stakeholders.,The project team consulted with all stakeholder.,プロジェクトチームはすべての利害関係者と協議した。,プロジェクトチームはすべての利害関係者と協議した。,屈折IPAの原形化 / 例文の原形主語整合化
14330,stanza,B2,B2,詩節,詩節,/ˈstænzə/,/ˈstænzə/,The poem is divided into several stanzas.,The poem is divided into several stanza.,その詩はいくつかの詩節に分かれている。,その詩はいくつかの詩節に分かれている。,例文の原形主語整合化
14331,stipend,B2,B2,奨学金,奨学金,/ˈstaɪpəndz/,/stˈaɪpənd/,The students receive stipends for their research work.,The students receive stipend for their research work.,学生たちは研究活動に対して奨学金を受け取っています。,学生たちは研究活動に対して奨学金を受け取っています。,屈折IPAの原形化 / 例文の原形主語整合化
14373,campaigner,B2,B2,運動家,運動家,/kæˈmpeɪnərz/,/kæmpˈeɪnɚ/,The campaigners are fighting for environmental protection.,The campaigner are fighting for environmental protection.,運動家たちは環境保護のために戦っている。,運動家たちは環境保護のために戦っている。,屈折IPAの原形化 / 例文の原形主語整合化
14374,chalice,B2,B2,聖杯,聖杯,/ˈtʃælɪs/,/tʃˈælɪs/,The chalice was used in the religious ceremony.,The chalice was used in the religious ceremony.,聖杯は宗教儀式で使用された。,聖杯は宗教儀式で使用された。,屈折IPAの原形化
14387,duchy,B2,B2,公国,公国,/duchies/,/dˈʌtʃiː/,The region was divided into several duchies.,The region was divided into several duchies.,その地域はいくつかの公国に分かれていた。,その地域はいくつかの公国に分かれていた。,屈折IPAの原形化
14395,femur,B2,B2,大腿骨,大腿骨,/ˈfiːmərz/,/fˈiːmɚ/,The doctor examined the femurs of the patient.,The doctor examined the femur of the patient.,医師は患者の大腿骨を診察した。,医師は患者の大腿骨を診察した。,屈折IPAの原形化 / 例文の原形主語整合化
14405,heretic,B2,B2,異端者,異端者,/ˈhɛrətɪks/,/hˈerətɪk/,"In the past, heretics were often persecuted.","In the past, heretic were often persecuted.",過去には、異端者はしばしば迫害された。,過去には、異端者はしばしば迫害された。,屈折IPAの原形化 / 例文の原形主語整合化
14418,locust,B2,B2,イナゴ,イナゴ,/ˈloʊkəsts/,/lˈoʊkəst/,The locusts devoured all the crops.,The locust devoured all the crops.,イナゴはすべての作物を食い尽くした。,イナゴはすべての作物を食い尽くした。,屈折IPAの原形化 / 例文の原形主語整合化
14428,nepali,B2,B2,ネパール人,ネパール人,/nəˈpɔlis/,/nəpˈɔːliː/,The Nepalis are known for their mountaineering skills.,The nepali are known for their mountaineering skills.,ネパール人は登山技術で知られている。,ネパール人は登山技術で知られている。,屈折IPAの原形化 / 例文の原形主語整合化
14429,normalize,B2,B2,正常化する,正常化する,/ˈnɔrməˌlaɪzɪz/,/nˈɔːrməlˌaɪz/,The therapy normalizes blood pressure.,The therapy normalize blood pressure.,その治療法は血圧を正常化する。,その治療法は血圧を正常化する。,屈折IPAの原形化 / 例文の原形主語整合化
14430,nucleotide,B2,B2,ヌクレオチド,ヌクレオチド,/ˈnuːkliəˌtaɪd/,/ˈnuːkliəˌtaɪd/,Nucleotides are the building blocks of DNA.,nucleotide are the building blocks of DNA.,ヌクレオチドはDNAの構成要素です。,ヌクレオチドはDNAの構成要素です。,例文の原形主語整合化
14435,peso,B2,B2,ペソ,ペソ,/ˈpeɪsoʊ/,/ˈpeɪsoʊ/,The price is 100 pesos.,The price is 100 peso.,値段は100ペソです。,値段は100ペソです。,例文の原形主語整合化
14457,shard,B2,B2,破片,破片,/ˈʃɑrdz/,/ʃˈɑːrd/,The shards of glass were scattered all over the floor.,The shard of glass were scattered all over the floor.,ガラスの破片が床一面に散らばっていました。,ガラスの破片が床一面に散らばっていました。,屈折IPAの原形化 / 例文の原形主語整合化
14462,spore,B2,B2,胞子,胞子,/ˈspɔr/,/ˈspɔr/,The fungus reproduces through spores.,The fungus reproduces through spore.,その菌類は胞子を通して繁殖する。,その菌類は胞子を通して繁殖する。,例文の原形主語整合化
14470,tenet,B2,B2,教義,教義,/ˈtɛnəts/,/tˈenət/,The tenets of the religion were strictly followed.,The tenet of the religion were strictly followed.,その宗教の教義は厳格に守られていた。,その宗教の教義は厳格に守られていた。,屈折IPAの原形化 / 例文の原形主語整合化
14471,theologian,B2,B2,神学者,神学者,/ˌθiːəˈloʊdʒənz/,/θˌiːəlˈoʊdʒiːən/,Theologians have debated the nature of God for centuries.,theologian have debated the nature of God for centuries.,神学者たちは何世紀にもわたって神の本質について議論してきた。,神学者たちは何世紀にもわたって神の本質について議論してきた。,屈折IPAの原形化 / 例文の原形主語整合化
14476,travesty,B2,B2,まがい物、茶番,まがい物、茶番,/ˈtrævəstiz/,/trˈævəstiː/,The trial was a travesty of justice.,The trial was a travesty of justice.,その裁判は正義のまがい物だった。,その裁判は正義のまがい物だった。,屈折IPAの原形化
14494,bustle,B2,B2,せわしなく動く,せわしなく動く,/ˈbʌsəlz/,/bˈʌsəl/,The city bustles with activity in the morning.,The city bustle with activity in the morning.,朝、都市は活気に満ちてせわしなく動く。,朝、都市は活気に満ちてせわしなく動く。,屈折IPAの原形化 / 例文の原形主語整合化
14500,deduce,B2,B2,推論する,推論する,/dɪˈduːs/,/dɪdˈuːs/,We can deduce from his behavior that he is not happy.,We can deduce from his behavior that he is not happy.,彼の行動から、彼が幸せでないと推論できる。,彼の行動から、彼が幸せでないと推論できる。,屈折IPAの原形化
14506,firework,B2,B2,花火,花火,/ˈfaɪˌrwɜːrks/,/fˈaɪrwˌɜːrk/,The fireworks display was amazing.,The firework display was amazing.,花火の打ち上げは素晴らしかった。,花火の打ち上げは素晴らしかった。,屈折IPAの原形化 / 例文の原形主語整合化
14509,practicality,B2,B2,現実的な側面,現実的な側面,/practicalities/,/prˌæktɪkˈælətiː/,Let's consider the practicalities of this plan.,Let's consider the practicalities of this plan.,この計画の現実的な側面を考慮してみよう。,この計画の現実的な側面を考慮してみよう。,屈折IPAの原形化
14510,radiate,B2,B2,放射する,放射する,/ˈreɪdiˌeɪts/,/rˈeɪdiːət/,The sun radiates heat and light.,The sun radiate heat and light.,太陽は熱と光を放射する。,太陽は熱と光を放射する。,屈折IPAの原形化 / 例文の原形主語整合化
14511,sonnet,B2,B2,ソネット（十四行詩）,ソネット（十四行詩）,/ˈsɑnɪt/,/ˈsɑnɪt/,Shakespeare wrote many famous sonnets.,Shakespeare wrote many famous sonnet.,シェイクスピアは多くの有名なソネットを書いた。,シェイクスピアは多くの有名なソネットを書いた。,例文の原形主語整合化
14512,taunt,B2,B2,嘲る、中傷する,嘲る、中傷する,/ˈtɔnts/,/tˈɔːnt/,The bully taunts his classmates.,The bully taunt his classmates.,そのいじめっ子はクラスメートを嘲る。,そのいじめっ子はクラスメートを嘲る。,屈折IPAの原形化 / 例文の原形主語整合化
14518,immerse,B2,B2,浸す,浸す,/ɪˈmɜːrs/,/ɪmˈɜːrs/,She decided to immerse herself in the local culture.,She decided to immerse herself in the local culture.,彼女は現地の文化に浸ることに決めた。,彼女は現地の文化に浸ることに決めた。,屈折IPAの原形化
14519,mausoleum,B2,B2,霊廟,霊廟,/ˌmɔsəˈliːəmz/,/mˌɔːsəlˈiːəm/,Many emperors were buried in grand mausoleums.,Many emperors were buried in grand mausoleum.,多くの皇帝が壮大な霊廟に埋葬された。,多くの皇帝が壮大な霊廟に埋葬された。,屈折IPAの原形化 / 例文の原形主語整合化
14528,mumble,B2,B2,つぶやく,つぶやく,/ˈmʌmbəl/,/ˈmʌmbəl/,He mumbles when he speaks.,I mumble when he speaks.,彼は話すときにつぶやきます。,私は話すときにつぶやきます。,例文の原形主語整合化
14530,arouse,B2,B2,呼び起こす,呼び起こす,/ərˈaʊzɪz/,/ɚˈaʊz/,The music arouses feelings of nostalgia.,The music arouse feelings of nostalgia.,その音楽は郷愁の念を呼び起こす。,その音楽は郷愁の念を呼び起こす。,屈折IPAの原形化 / 例文の原形主語整合化
14531,dandelion,B2,B2,タンポポ,タンポポ,/ˈdændəˌlaɪənz/,/dˈændəlˌaɪən/,The field was full of yellow dandelions.,The field was full of yellow dandelion.,その野原は黄色いタンポポでいっぱいだった。,その野原は黄色いタンポポでいっぱいだった。,屈折IPAの原形化 / 例文の原形主語整合化
14533,orator,B2,B2,演説者、弁論家,演説者、弁論家,/ˈɔrətərz/,/ˈɔːrətɚ/,The orators delivered powerful speeches that moved the audience.,The orator delivered powerful speeches that moved the audience.,演説者たちは、聴衆を感動させる力強い演説を行った。,演説者たちは、聴衆を感動させる力強い演説を行った。,屈折IPAの原形化 / 例文の原形主語整合化
14539,shopkeeper,B2,B2,店主,店主,/ˈʃɑˌpkiːpərz/,/ʃˈɑːpkˌiːpɚ/,The shopkeepers were very friendly.,The shopkeeper were very friendly.,店主たちはとてもフレンドリーだった。,店主たちはとてもフレンドリーだった。,屈折IPAの原形化 / 例文の原形主語整合化
